__run_id,__done,example_factor1,timestamp,tag,duration,package_0,core_0,cpu_power,input_file
run_0_repetition_0,DONE,unrolled,1729719219.0361078,extracted_loop_37,4.567452669143677,96936698.0,3251846.0,5.3,optimized_loop37_unroll.py
run_0_repetition_0,DONE,unswitched,1729719224.6463242,extracted_loop_37,4.473646402359009,96442019.0,3101738.0,6.4,optimized_loop37_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719230.1796808,extracted_loop_37,4.374938726425171,95870378.0,2907763.0,5.9,optimized_loop37_earlyT.py
run_0_repetition_0,DONE,var,1729719235.615097,extracted_loop_37,4.632072448730469,93750080.0,23412028.0,4.2,optimized_loop37_var.py
run_0_repetition_0,DONE,unrolled,1729719241.3080373,extracted_loop_38,0.027625083923339844,724907.0,25679.0,13.700000000000001,optimized_loop38_unroll.py
run_0_repetition_0,DONE,unswitched,1729719242.3874872,extracted_loop_38,0.027047395706176758,662777.0,28518.0,26.9,optimized_loop38_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719243.4600394,extracted_loop_38,0.008903980255126953,198064.0,4181.0,7.000000000000001,optimized_loop38_earlyT.py
run_0_repetition_0,DONE,var,1729719244.5318487,extracted_loop_38,0.009212255477905273,241702.0,6103.0,6.800000000000001,optimized_loop38_var.py
run_0_repetition_0,DONE,unrolled,1729719245.6056135,extracted_loop_39,4.329236030578613,90882308.0,3119849.0,5.0,optimized_loop39_unroll.py
run_0_repetition_0,DONE,unswitched,1729719250.978177,extracted_loop_39,4.307064056396484,89343005.0,3932414.0,6.199999999999999,optimized_loop39_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719256.3336864,extracted_loop_39,3.9523720741271973,86206067.0,2517463.0,3.9000000000000004,optimized_loop39_earlyT.py
run_0_repetition_0,DONE,var,1729719261.3289213,extracted_loop_40,3.7686233520507812,103280578.0,5403484.0,11.5,optimized_loop39_var.py
run_0_repetition_0,DONE,unrolled,1729719266.1584017,extracted_loop_40,3.7910690307617188,85631405.0,3153981.0,5.6,optimized_loop40_unroll.py
run_0_repetition_0,DONE,unswitched,1729719271.010877,extracted_loop_40,3.693100929260254,69080077.0,1470199.0,6.1,optimized_loop40_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719275.7464724,extracted_loop_40,3.6514275074005127,66627536.0,1480926.0,5.8,optimized_loop40_earlyT.py
run_0_repetition_0,DONE,var,1729719280.438694,extracted_loop_39,4.320528984069824,74799690.0,1477325.0,5.5,optimized_loop40_var.py
run_0_repetition_0,DONE,unrolled,1729719285.8179197,extracted_loop_41,4.749520540237427,86010857.0,2384765.0,6.9,optimized_loop41_unroll.py
